date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:53:33	96256/96256	---M--	200	added ('OK')	font/woff	etag:%22a7140145ebaaf5fb14e40430af5d25c4%22	https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-solid-900.woff	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-solid-900.woff	(from https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fontawesome-all.css)
09:53:34	186444/186444	---MCZ	200	added ('OK')	font/ttf	etag:W/%22ff8d9f8adb0d09f11d4816a152672f53%22	https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-solid-900.ttf	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-solid-900.ttf	(from https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fontawesome-all.css)
09:53:34	816926/816926	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2249279363201ed19a840796e05a74a91b%22	https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-solid-900.svg	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-solid-900.svg	(from https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fontawesome-all.css)
09:53:35	437834/437834	---M--	200	added ('OK')	image/png	etag:%221e408329a3df02da6e868927c97946fc%22	https://zelio-html-demo.vercel.app/assets/imgs/services-list/img-1.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/services-list/img-1.png	(from https://zelio-html-demo.vercel.app/services)
09:53:35	191172/191172	---M--	200	added ('OK')	image/png	etag:%22ee82546850f12ba4337b34fd765d88e7%22	https://zelio-html-demo.vercel.app/assets/imgs/services-list/img-2.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/services-list/img-2.png	(from https://zelio-html-demo.vercel.app/services)
09:53:36	315993/315993	---M--	200	added ('OK')	image/png	etag:%2229213f6213dd9622df0117bd138c1483%22	https://zelio-html-demo.vercel.app/assets/imgs/services-list/img-3.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/services-list/img-3.png	(from https://zelio-html-demo.vercel.app/services)
09:53:37	650758/650758	---M--	200	added ('OK')	image/png	etag:%2212a7b585a0dd48cc70e842c9a59038f1%22	https://zelio-html-demo.vercel.app/assets/imgs/services-list/img-4.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/services-list/img-4.png	(from https://zelio-html-demo.vercel.app/services)
09:53:37	709895/709895	---M--	200	added ('OK')	image/png	etag:%223f89b906583f78cb0434343b6d20b0ac%22	https://zelio-html-demo.vercel.app/assets/imgs/work/img-1.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/work/img-1.png	(from https://zelio-html-demo.vercel.app/work)
09:53:37	503598/503598	---M--	200	added ('OK')	image/png	etag:%227aadbd89073611fead56bf294f5f48c0%22	https://zelio-html-demo.vercel.app/assets/imgs/work/img-2.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/work/img-2.png	(from https://zelio-html-demo.vercel.app/work)
09:53:38	302143/302143	---M--	200	added ('OK')	image/png	etag:%2270924fa81cec754821438a93cafe5025%22	https://zelio-html-demo.vercel.app/assets/imgs/work/img-3.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/work/img-3.png	(from https://zelio-html-demo.vercel.app/work)
09:53:38	151162/151162	---M--	200	added ('OK')	image/png	etag:%22a1a05e424a6916fd623ea1706ea79cda%22	https://zelio-html-demo.vercel.app/assets/imgs/work/img-4.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/work/img-4.png	(from https://zelio-html-demo.vercel.app/work)
09:53:39	6110/6110	---M--	200	added ('OK')	image/png	etag:%225a48ccc9bd81ecf06577dee7261d76b5%22	https://zelio-html-demo.vercel.app/assets/imgs/template/coming-soon.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/template/coming-soon.png	(from https://zelio-html-demo.vercel.app/coming-soon)
09:53:40	18443/18443	---M--	200	added ('OK')	image/png	etag:%22cc53b1f34a07478f842415962ceb58a7%22	https://zelio-html-demo.vercel.app/assets/imgs/template/404.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/template/404.png	(from https://zelio-html-demo.vercel.app/404)
09:53:40	54406/54406	---M--	200	added ('OK')	image/png	etag:%22556ab928833f3b9f87c7bfb38a0205f4%22	https://zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-4.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-4.png	(from https://zelio-html-demo.vercel.app/blog-list)
09:53:40	41229/41229	---M--	200	added ('OK')	image/png	etag:%22d8d5fda318c28c484bd56d1a6b738211%22	https://zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-5.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-5.png	(from https://zelio-html-demo.vercel.app/blog-list)
09:53:41	144444/144444	---M--	200	added ('OK')	image/png	etag:%22281a2a154c4568dd5176435b5547f359%22	https://zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-6.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-6.png	(from https://zelio-html-demo.vercel.app/blog-list)
09:53:41	91203/91203	---M--	200	added ('OK')	image/png	etag:%220a4f906c6889e400b7072944f84b8124%22	https://zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-7.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-7.png	(from https://zelio-html-demo.vercel.app/blog-list)
09:53:42	77801/77801	---M--	200	added ('OK')	image/png	etag:%22985160a059cdbd3a765ac6319f46039a%22	https://zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-8.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-8.png	(from https://zelio-html-demo.vercel.app/blog-list)
09:53:43	50161/50161	---M--	200	added ('OK')	image/png	etag:%227d31f8bf99d8a85f07b5474fca4b1ee0%22	https://zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-9.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-9.png	(from https://zelio-html-demo.vercel.app/blog-list)
09:53:44	1229182/1229182	---M--	200	added ('OK')	image/png	etag:%2287771af1b7abdf718d7e98b3b6a3327f%22	https://zelio-html-demo.vercel.app/assets/imgs/work/img-background.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/work/img-background.png	(from https://zelio-html-demo.vercel.app/work-single)
09:53:44	1036109/1036109	---M--	200	added ('OK')	image/png	etag:%22412f2b56d7bf003eda7202657382afc6%22	https://zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-background.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-background.png	(from https://zelio-html-demo.vercel.app/blog-details)
09:53:44	106546/106546	---M--	200	added ('OK')	image/png	etag:%22c2ac717a7386aab4b4e533fb6a41f52c%22	https://zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-10.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-10.png	(from https://zelio-html-demo.vercel.app/blog-details)
09:53:45	34244/34244	---M--	200	added ('OK')	image/png	etag:%22675bc79ce5deafb076fb8bd39d5db564%22	https://zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-11.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-11.png	(from https://zelio-html-demo.vercel.app/blog-details)
09:53:46	52953/52953	---M--	200	added ('OK')	image/png	etag:%229d3bade28363e88881ee44b1d09afd04%22	https://zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-12.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-12.png	(from https://zelio-html-demo.vercel.app/blog-details)
